state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
46.0,50.0,415,3138.0,1,1,26.0,307.1,94.0,52.21,289.4,78.0,24.6,174.9,109.0,7.87,8.0,3.0,2.16,0,0
44.0,72.0,415,2155.0,0,0,0.0,118.2,106.0,20.09,167.2,136.0,14.21,214.2,106.0,9.64,12.2,3.0,3.29,3,0
16.0,130.0,510,267.0,0,0,0.0,154.0,95.0,26.18,205.9,106.0,17.5,233.7,75.0,10.52,12.9,1.0,3.48,1,0
33.0,143.0,408,3437.0,0,0,0.0,155.5,101.0,26.44,213.4,89.0,18.14,237.9,61.0,10.71,7.6,11.0,2.05,1,0
8.0,89.0,510,2513.0,1,0,0.0,125.6,108.0,21.35,213.0,90.0,18.11,181.7,108.0,8.18,5.4,5.0,1.46,1,0
15.0,108.0,415,3370.0,0,0,0.0,199.3,104.0,33.88,224.2,92.0,19.06,140.1,57.0,6.3,15.2,2.0,4.1,0,0
43.0,32.0,408,3595.0,0,0,0.0,157.9,88.0,26.84,180.8,132.0,15.37,132.5,102.0,5.96,12.8,3.0,3.46,1,0
19.0,166.0,415,1878.0,0,0,0.0,203.4,81.0,34.58,167.7,110.0,14.25,132.0,124.0,5.94,9.2,5.0,2.48,2,0
46.0,109.0,408,921.0,0,0,0.0,222.2,113.0,37.77,218.5,122.0,18.57,266.0,88.0,11.97,10.9,5.0,2.94,1,0
4.0,72.0,408,542.0,0,1,39.0,92.8,98.0,15.78,271.2,115.0,23.05,167.1,83.0,7.52,5.8,7.0,1.57,1,0
12.0,134.0,415,2403.0,0,1,32.0,216.8,78.0,36.86,102.2,111.0,8.69,174.0,83.0,7.83,8.6,2.0,2.32,0,0
30.0,13.0,415,1554.0,0,0,0.0,193.2,89.0,32.84,194.4,90.0,16.52,186.5,104.0,8.39,9.7,2.0,2.62,4,0
10.0,90.0,415,3276.0,0,0,0.0,113.2,108.0,19.24,189.3,63.0,16.09,271.8,124.0,12.23,14.1,4.0,3.81,3,0
48.0,111.0,415,1223.0,0,1,36.0,166.2,54.0,28.25,238.8,109.0,20.3,108.8,92.0,4.9,11.2,2.0,3.02,3,0
5.0,101.0,408,4932.0,0,1,23.0,262.2,101.0,44.57,157.0,80.0,13.35,129.1,100.0,5.81,7.3,14.0,1.97,1,0
40.0,72.0,415,4619.0,0,0,0.0,207.8,92.0,35.33,195.7,110.0,16.63,184.8,124.0,8.32,13.1,4.0,3.54,0,0
22.0,67.0,510,3386.0,0,1,35.0,245.4,89.0,41.72,148.2,102.0,12.6,274.0,136.0,12.33,7.5,6.0,2.03,1,0
20.0,172.0,408,993.0,0,0,0.0,287.1,108.0,48.81,178.4,125.0,15.16,153.2,98.0,6.89,14.4,2.0,3.89,3,1
15.0,154.0,510,3213.0,0,1,32.0,192.3,82.0,32.69,165.3,134.0,14.05,205.0,74.0,9.23,9.0,1.0,2.43,2,0
21.0,69.0,510,2132.0,0,0,0.0,194.2,122.0,33.01,242.1,81.0,20.58,215.8,80.0,9.71,9.7,3.0,2.62,2,0
7.0,123.0,415,4187.0,0,0,0.0,211.0,92.0,35.87,217.0,102.0,18.45,214.8,104.0,9.67,9.8,7.0,2.65,3,0
42.0,130.0,415,3085.0,0,1,12.0,141.9,92.0,24.12,228.9,102.0,19.46,195.1,101.0,8.78,8.7,5.0,2.35,0,0
9.0,142.0,415,1589.0,0,1,26.0,220.5,94.0,37.49,239.5,126.0,20.36,254.3,109.0,11.44,5.9,9.0,1.59,2,0
47.0,29.0,415,3664.0,0,0,0.0,157.4,122.0,26.76,145.0,75.0,12.33,281.8,92.0,12.68,9.3,2.0,2.51,1,0
11.0,87.0,408,1380.0,0,1,28.0,143.5,106.0,24.4,223.5,147.0,19.0,175.4,69.0,7.89,11.2,5.0,3.02,0,0
29.0,149.0,415,2196.0,0,0,0.0,156.0,56.0,26.52,56.0,116.0,4.76,163.3,104.0,7.35,8.9,8.0,2.4,0,0
42.0,146.0,408,4704.0,1,0,0.0,160.1,63.0,27.22,208.4,112.0,17.71,177.6,98.0,7.99,9.2,3.0,2.48,2,0
20.0,88.0,415,1641.0,1,0,0.0,235.1,98.0,39.97,251.8,79.0,21.4,285.9,76.0,12.87,7.2,2.0,1.94,4,1
32.0,119.0,415,1305.0,1,1,15.0,160.0,95.0,27.2,209.5,110.0,17.81,82.3,107.0,3.7,8.7,5.0,2.35,5,1
46.0,48.0,510,4248.0,0,0,0.0,188.4,63.0,32.03,165.9,89.0,14.1,205.7,71.0,9.26,13.2,2.0,3.56,1,0
37.0,135.0,415,1366.0,0,0,0.0,194.8,97.0,33.12,235.3,118.0,20.0,174.4,126.0,7.85,11.0,3.0,2.97,1,0
15.0,100.0,510,2089.0,0,0,0.0,247.8,117.0,42.13,130.0,95.0,11.05,134.3,125.0,6.04,6.9,2.0,1.86,1,0
24.0,98.0,415,1410.0,0,0,0.0,221.2,80.0,37.6,213.6,104.0,18.16,291.8,89.0,13.13,11.9,3.0,3.21,4,0
9.0,75.0,510,3514.0,0,1,26.0,118.5,86.0,20.15,213.9,118.0,18.18,132.6,99.0,5.97,13.4,3.0,3.62,2,0
7.0,180.0,415,2240.0,0,1,33.0,231.8,78.0,39.41,232.9,79.0,19.8,206.9,121.0,9.31,7.6,4.0,2.05,1,0
46.0,100.0,415,2858.0,0,1,25.0,215.9,90.0,36.7,257.9,92.0,21.92,180.2,157.0,8.11,11.6,4.0,3.13,1,0
35.0,119.0,415,1689.0,0,1,35.0,217.1,92.0,36.91,220.8,134.0,18.77,249.5,93.0,11.23,8.0,5.0,2.16,2,0
24.0,86.0,415,3002.0,0,0,0.0,83.5,96.0,14.2,221.1,63.0,18.79,349.7,75.0,15.74,12.6,3.0,3.4,0,0
18.0,155.0,408,1370.0,0,1,39.0,183.3,106.0,31.16,205.1,101.0,17.43,263.7,90.0,11.87,5.1,7.0,1.38,1,0
14.0,78.0,415,861.0,1,0,0.0,236.8,141.0,40.26,265.3,101.0,22.55,152.4,77.0,6.86,9.5,2.0,2.57,1,1
31.0,153.0,415,4856.0,0,0,0.0,193.8,90.0,32.95,195.3,121.0,16.6,182.7,108.0,8.22,8.5,3.0,2.3,1,0
12.0,92.0,510,1210.0,0,1,25.0,134.0,112.0,22.78,206.0,111.0,17.51,180.6,118.0,8.13,9.7,4.0,2.62,0,0
47.0,13.0,510,3655.0,0,1,25.0,176.6,65.0,30.02,172.7,96.0,14.68,104.5,128.0,4.7,11.3,5.0,3.05,2,0
29.0,154.0,415,1889.0,0,0,0.0,191.4,93.0,32.54,205.4,119.0,17.46,205.7,121.0,9.26,10.2,3.0,2.75,3,0
6.0,144.0,510,4711.0,1,1,35.0,174.8,127.0,29.72,219.6,93.0,18.67,255.8,90.0,11.51,12.8,3.0,3.46,0,0
49.0,48.0,408,4252.0,0,0,0.0,275.2,67.0,46.78,180.2,108.0,15.32,159.0,110.0,7.15,7.9,2.0,2.13,1,0
28.0,94.0,408,4298.0,0,0,0.0,174.0,85.0,29.58,241.1,114.0,20.49,207.8,94.0,9.35,7.9,1.0,2.13,1,0
44.0,139.0,415,694.0,0,0,0.0,165.0,132.0,28.05,249.7,86.0,21.22,170.3,128.0,7.66,12.6,8.0,3.4,1,0
25.0,126.0,415,4745.0,0,0,0.0,228.7,102.0,38.88,168.7,99.0,14.34,223.5,100.0,10.06,11.8,4.0,3.19,1,0
23.0,122.0,415,4945.0,0,0,0.0,107.9,88.0,18.34,235.8,109.0,20.04,228.6,119.0,10.29,9.5,3.0,2.57,2,0
30.0,139.0,510,2881.0,0,0,0.0,221.3,140.0,37.62,157.8,89.0,13.41,192.5,89.0,8.66,11.3,6.0,3.05,1,0
18.0,95.0,415,4446.0,0,0,0.0,141.1,84.0,23.99,211.4,108.0,17.97,103.7,127.0,4.67,5.9,6.0,1.59,3,0
21.0,80.0,408,269.0,0,1,31.0,166.4,92.0,28.29,238.3,74.0,20.26,150.7,84.0,6.78,10.7,4.0,2.89,4,0
16.0,131.0,415,3867.0,0,1,28.0,249.6,87.0,42.43,227.2,138.0,19.31,239.9,92.0,10.8,7.6,3.0,2.05,3,0
16.0,36.0,510,2160.0,0,0,0.0,178.6,83.0,30.36,213.1,103.0,18.11,198.0,119.0,8.91,10.9,5.0,2.94,1,0
33.0,180.0,510,1229.0,0,0,0.0,139.0,96.0,23.63,224.9,64.0,19.12,170.8,118.0,7.69,15.7,5.0,4.24,2,0
26.0,25.0,415,1705.0,0,0,0.0,134.3,98.0,22.83,202.3,109.0,17.2,195.9,100.0,8.82,12.6,5.0,3.4,2,0
26.0,113.0,415,4854.0,0,0,0.0,215.9,93.0,36.7,240.1,85.0,20.41,156.7,123.0,7.05,4.9,5.0,1.32,3,0
13.0,88.0,415,729.0,0,1,31.0,181.6,91.0,30.87,213.2,120.0,18.12,207.8,104.0,9.35,11.4,4.0,3.08,1,0
0.0,120.0,415,2045.0,0,0,0.0,178.4,97.0,30.33,168.3,113.0,14.31,120.5,93.0,5.42,9.3,9.0,2.51,1,0
44.0,74.0,415,2596.0,0,0,0.0,106.4,84.0,18.09,140.2,104.0,11.92,90.9,81.0,4.09,11.4,3.0,3.08,1,0
2.0,109.0,510,2607.0,0,0,0.0,170.7,101.0,29.02,240.2,82.0,20.42,119.0,112.0,5.36,11.4,4.0,3.08,2,0
18.0,162.0,510,2400.0,0,1,33.0,184.5,139.0,31.37,183.2,78.0,15.57,127.4,106.0,5.73,12.3,6.0,3.32,0,0
16.0,124.0,510,4767.0,0,1,37.0,161.2,109.0,27.4,204.2,79.0,17.36,231.5,87.0,10.42,8.9,4.0,2.4,1,0
37.0,177.0,408,3418.0,0,0,0.0,84.9,77.0,14.43,257.5,109.0,21.89,210.5,66.0,9.47,7.5,5.0,2.03,2,0
48.0,91.0,510,3696.0,0,0,0.0,217.9,71.0,37.04,230.1,116.0,19.56,232.1,110.0,10.44,10.6,2.0,2.86,1,0
5.0,105.0,408,386.0,0,0,0.0,270.9,98.0,46.05,226.2,110.0,19.23,178.8,60.0,8.05,8.8,5.0,2.38,0,1
16.0,24.0,510,2192.0,0,0,0.0,243.0,91.0,41.31,183.9,77.0,15.63,184.3,109.0,8.29,15.3,6.0,4.13,0,1
14.0,48.0,510,2760.0,0,0,0.0,128.2,71.0,21.79,48.1,78.0,4.09,116.3,80.0,5.23,8.9,3.0,2.4,0,0
12.0,86.0,408,3279.0,0,0,0.0,126.3,115.0,21.47,168.8,112.0,14.35,154.6,95.0,6.96,9.8,7.0,2.65,2,0
3.0,163.0,510,1421.0,0,0,0.0,178.7,56.0,30.38,215.7,79.0,18.33,152.7,84.0,6.87,10.6,2.0,2.86,4,0
29.0,91.0,510,643.0,0,0,0.0,159.0,109.0,27.03,255.1,142.0,21.68,82.4,73.0,3.71,10.1,4.0,2.73,0,0
13.0,56.0,510,2697.0,0,0,0.0,150.9,79.0,25.65,161.8,87.0,13.75,167.7,115.0,7.55,11.7,5.0,3.16,3,0
35.0,147.0,415,1986.0,1,1,24.0,219.9,118.0,37.38,208.5,116.0,17.72,352.5,111.0,15.86,8.1,4.0,2.19,3,0
43.0,64.0,415,2869.0,0,0,0.0,168.0,116.0,28.56,192.4,94.0,16.35,166.5,98.0,7.49,10.1,3.0,2.73,2,0
42.0,108.0,510,1557.0,0,1,34.0,162.1,83.0,27.56,171.8,117.0,14.6,259.8,76.0,11.69,9.6,3.0,2.59,4,1
36.0,159.0,510,289.0,0,0,0.0,198.8,107.0,33.8,195.5,91.0,16.62,213.3,120.0,9.6,16.5,7.0,4.46,5,0
28.0,136.0,510,2502.0,1,0,0.0,256.8,90.0,43.66,230.1,104.0,19.56,143.6,82.0,6.46,9.1,10.0,2.46,3,0
26.0,116.0,415,2958.0,0,1,35.0,182.8,122.0,31.08,212.7,119.0,18.08,193.8,103.0,8.72,11.0,2.0,2.97,1,0
27.0,45.0,408,2375.0,0,1,38.0,196.8,92.0,33.46,254.2,108.0,21.61,261.8,85.0,11.78,7.7,2.0,2.08,1,0
23.0,122.0,415,1796.0,0,0,0.0,140.1,120.0,23.82,231.4,128.0,19.67,188.1,127.0,8.46,11.2,5.0,3.02,2,0
23.0,138.0,415,3178.0,0,0,0.0,194.3,83.0,33.03,189.9,97.0,16.14,232.2,102.0,10.45,9.0,3.0,2.43,5,0
19.0,132.0,415,4101.0,0,0,0.0,117.6,66.0,19.99,214.0,108.0,18.19,239.5,94.0,10.78,8.8,5.0,2.38,1,0
38.0,101.0,415,2123.0,1,0,0.0,193.7,108.0,32.93,186.6,98.0,15.86,223.0,100.0,10.04,11.6,8.0,3.13,0,0
10.0,58.0,510,42.0,0,0,0.0,243.1,105.0,41.33,231.4,108.0,19.67,180.9,120.0,8.14,7.8,4.0,2.11,2,0
33.0,81.0,415,3551.0,0,0,0.0,145.4,132.0,24.72,129.3,91.0,10.99,186.4,109.0,8.39,5.2,4.0,1.4,1,0
43.0,87.0,415,4917.0,0,0,0.0,169.1,105.0,28.75,169.9,102.0,14.44,244.9,106.0,11.02,9.9,10.0,2.67,3,0
21.0,116.0,510,36.0,0,0,0.0,229.3,93.0,38.98,184.5,111.0,15.68,168.2,91.0,7.57,8.8,3.0,2.38,2,0
39.0,85.0,415,2794.0,1,0,0.0,197.2,97.0,33.52,211.7,115.0,17.99,210.1,133.0,9.45,8.3,4.0,2.24,4,0
23.0,62.0,510,3313.0,0,1,33.0,186.4,84.0,31.69,201.0,136.0,17.09,286.7,103.0,12.9,11.1,3.0,3.0,2,1
30.0,90.0,415,2393.0,0,0,0.0,76.1,121.0,12.94,290.3,73.0,24.68,236.9,89.0,10.66,10.8,3.0,2.92,0,0
42.0,98.0,415,1267.0,0,0,0.0,162.8,65.0,27.68,185.0,109.0,15.73,219.5,104.0,9.88,6.0,3.0,1.62,2,0
44.0,73.0,415,3523.0,0,0,0.0,182.3,115.0,30.99,199.2,97.0,16.93,120.2,113.0,5.41,18.0,5.0,4.86,1,0
39.0,107.0,510,4993.0,1,0,0.0,194.4,83.0,33.05,247.8,84.0,21.06,245.4,93.0,11.04,11.2,7.0,3.02,2,0
30.0,55.0,408,2407.0,0,1,20.0,189.3,95.0,32.18,118.6,113.0,10.08,250.2,102.0,11.26,12.5,4.0,3.38,2,0
0.0,76.0,415,2068.0,0,1,22.0,160.1,107.0,27.22,168.7,136.0,14.34,23.2,102.0,1.04,9.5,4.0,2.57,3,0
27.0,30.0,510,4041.0,0,0,0.0,145.0,76.0,24.65,240.7,112.0,20.46,197.1,134.0,8.87,7.1,4.0,1.92,3,0
3.0,157.0,415,3255.0,0,0,0.0,220.7,105.0,37.52,119.3,127.0,10.14,165.1,113.0,7.43,11.5,7.0,3.11,4,0
19.0,40.0,408,1266.0,0,1,31.0,224.7,69.0,38.2,134.5,81.0,11.43,120.3,104.0,5.41,7.5,5.0,2.03,1,1
42.0,72.0,408,1074.0,0,0,0.0,147.0,79.0,24.99,162.3,103.0,13.8,162.9,80.0,7.33,10.5,4.0,2.84,1,0
50.0,95.0,415,677.0,0,1,39.0,260.8,130.0,44.34,213.4,111.0,18.14,195.6,97.0,8.8,10.1,5.0,2.73,1,0
12.0,42.0,415,1070.0,0,0,0.0,155.4,127.0,26.42,164.1,45.0,13.95,157.7,128.0,7.1,9.0,3.0,2.43,0,0
15.0,86.0,415,1983.0,0,0,0.0,166.2,112.0,28.25,255.3,81.0,21.7,228.1,97.0,10.26,5.4,7.0,1.46,1,0
31.0,131.0,415,4415.0,0,0,0.0,211.8,115.0,36.01,260.5,102.0,22.14,144.2,96.0,6.49,10.8,7.0,2.92,0,0
9.0,55.0,510,1945.0,0,1,45.0,130.5,114.0,22.19,208.4,94.0,17.71,141.6,114.0,6.37,11.0,5.0,2.97,4,1
26.0,74.0,415,444.0,0,0,0.0,162.7,102.0,27.66,292.0,105.0,24.82,183.3,80.0,8.25,8.7,6.0,2.35,0,0
28.0,81.0,408,1836.0,1,1,37.0,237.1,76.0,40.31,264.2,125.0,22.46,271.3,120.0,12.21,7.9,3.0,2.13,1,0
22.0,81.0,408,977.0,0,0,0.0,166.2,102.0,28.25,217.6,112.0,18.5,220.2,68.0,9.91,13.2,2.0,3.56,4,0
26.0,28.0,415,1606.0,0,0,0.0,121.7,48.0,20.69,125.8,112.0,10.69,261.6,122.0,11.77,8.3,2.0,2.24,6,1
1.0,111.0,510,3301.0,0,0,0.0,176.4,62.0,29.99,201.0,124.0,17.09,150.4,138.0,6.77,11.2,2.0,3.02,0,0
33.0,3.0,510,878.0,0,1,27.0,67.4,116.0,11.46,244.0,78.0,20.74,281.1,93.0,12.65,11.4,2.0,3.08,2,0
22.0,51.0,415,2365.0,0,0,0.0,229.7,129.0,39.05,336.0,104.0,28.56,192.8,128.0,8.68,9.6,1.0,2.59,1,1
9.0,68.0,415,1747.0,0,1,24.0,176.0,118.0,29.92,277.9,116.0,23.62,174.7,71.0,7.86,14.7,7.0,3.97,1,0
34.0,163.0,408,4525.0,0,0,0.0,247.7,77.0,42.11,269.5,108.0,22.91,167.3,82.0,7.53,9.6,7.0,2.59,0,1
16.0,87.0,510,838.0,0,0,0.0,115.4,90.0,19.62,262.6,68.0,22.32,245.7,69.0,11.06,13.1,5.0,3.54,2,0
27.0,58.0,510,2478.0,0,0,0.0,112.2,95.0,19.07,209.6,108.0,17.82,260.9,78.0,11.74,13.9,1.0,3.75,0,1
23.0,109.0,408,4597.0,0,0,0.0,162.6,138.0,27.64,154.0,109.0,13.09,209.7,118.0,9.44,11.5,4.0,3.11,0,0
39.0,111.0,415,1235.0,0,0,0.0,229.4,107.0,39.0,214.1,99.0,18.2,289.6,95.0,13.03,10.4,6.0,2.81,4,0
44.0,144.0,415,4718.0,0,0,0.0,139.6,96.0,23.73,124.2,93.0,10.56,95.6,75.0,4.3,15.0,4.0,4.05,2,0
37.0,135.0,415,2562.0,0,0,0.0,263.8,66.0,44.85,251.3,116.0,21.36,200.1,112.0,9.0,8.4,2.0,2.27,5,1
40.0,109.0,415,3183.0,0,1,46.0,217.5,123.0,36.98,233.7,84.0,19.86,163.9,99.0,7.38,9.0,3.0,2.43,4,0
14.0,107.0,415,3272.0,0,1,14.0,114.3,132.0,19.43,199.8,91.0,16.98,194.7,74.0,8.76,7.5,8.0,2.03,1,0
35.0,149.0,408,688.0,0,0,0.0,196.3,108.0,33.37,136.8,96.0,11.63,154.7,87.0,6.96,7.7,3.0,2.08,2,0
19.0,56.0,510,3857.0,0,0,0.0,253.2,95.0,43.04,188.0,116.0,15.98,142.0,133.0,6.39,4.4,4.0,1.19,1,0
37.0,129.0,408,2828.0,0,0,0.0,98.0,99.0,16.66,240.7,62.0,20.46,254.8,123.0,11.47,10.5,4.0,2.84,0,0
4.0,92.0,408,1507.0,0,0,0.0,249.4,118.0,42.4,211.5,95.0,17.98,169.0,116.0,7.61,9.1,3.0,2.46,0,0
49.0,67.0,415,3434.0,0,1,30.0,129.6,107.0,22.03,233.0,104.0,19.81,297.0,93.0,13.37,14.5,5.0,3.92,1,0
46.0,120.0,415,3862.0,0,0,0.0,221.3,106.0,37.62,267.6,98.0,22.75,111.5,80.0,5.02,9.3,7.0,2.51,0,0
13.0,166.0,415,2992.0,0,0,0.0,220.7,106.0,37.52,177.8,118.0,15.11,206.1,102.0,9.27,12.4,9.0,3.35,1,0
37.0,66.0,408,1107.0,0,0,0.0,87.6,76.0,14.89,262.0,111.0,22.27,184.6,125.0,8.31,9.2,5.0,2.48,1,0
10.0,76.0,408,1785.0,0,0,0.0,203.6,61.0,34.61,161.7,127.0,13.74,175.9,97.0,7.92,8.4,3.0,2.27,0,0
21.0,79.0,415,4642.0,0,0,0.0,213.6,110.0,36.31,234.9,121.0,19.97,229.6,157.0,10.33,8.8,3.0,2.38,2,0
11.0,98.0,415,3548.0,0,1,31.0,181.6,112.0,30.87,220.7,100.0,18.76,236.3,121.0,10.63,12.9,4.0,3.48,2,0
3.0,141.0,510,2197.0,0,1,22.0,215.4,123.0,36.62,328.7,98.0,27.94,160.5,89.0,7.22,7.8,6.0,2.11,1,0
44.0,49.0,415,3487.0,0,0,0.0,266.3,90.0,45.27,207.8,117.0,17.66,205.0,98.0,9.23,14.0,2.0,3.78,2,1
12.0,46.0,510,2764.0,0,0,0.0,199.2,111.0,33.86,175.1,83.0,14.88,210.6,84.0,9.48,10.2,2.0,2.75,3,0
6.0,137.0,415,2340.0,0,0,0.0,115.0,130.0,19.55,137.8,83.0,11.71,224.0,61.0,10.08,7.3,4.0,1.97,3,0
47.0,171.0,408,4834.0,0,0,0.0,270.5,69.0,45.99,230.0,112.0,19.55,136.0,111.0,6.12,9.6,5.0,2.59,1,1
45.0,10.0,415,1311.0,0,0,0.0,222.2,127.0,37.77,153.1,125.0,13.01,227.4,80.0,10.23,12.9,4.0,3.48,1,0
5.0,88.0,510,2384.0,0,0,0.0,61.9,78.0,10.52,262.6,114.0,22.32,212.5,110.0,9.56,8.8,2.0,2.38,3,0
18.0,89.0,415,2843.0,0,0,0.0,141.1,92.0,23.99,249.1,126.0,21.17,136.0,73.0,6.12,10.8,2.0,2.92,2,0
43.0,82.0,415,3571.0,0,0,0.0,189.2,81.0,32.16,184.4,117.0,15.67,255.8,83.0,11.51,10.6,5.0,2.86,3,1
41.0,139.0,510,212.0,0,0,0.0,196.0,135.0,33.32,186.0,146.0,15.81,153.0,92.0,6.89,9.8,1.0,2.65,3,0
45.0,87.0,415,1033.0,0,0,0.0,171.6,119.0,29.17,205.0,107.0,17.43,170.6,114.0,7.68,13.8,4.0,3.73,0,0
34.0,137.0,415,3212.0,1,0,0.0,174.0,123.0,29.58,161.3,115.0,13.71,260.7,98.0,11.73,11.4,3.0,3.08,2,0
47.0,45.0,510,3747.0,0,0,0.0,78.6,106.0,13.36,187.3,110.0,15.92,184.2,111.0,8.29,7.4,5.0,2.0,1,1
48.0,90.0,415,4926.0,0,0,0.0,200.9,92.0,34.15,164.3,91.0,13.97,249.0,98.0,11.21,8.9,7.0,2.4,1,0
42.0,103.0,415,2973.0,0,0,0.0,141.3,123.0,24.02,253.6,87.0,21.56,215.8,96.0,9.71,6.4,2.0,1.73,1,0
6.0,100.0,415,3209.0,0,0,0.0,235.8,130.0,40.09,176.0,69.0,14.96,63.6,122.0,2.86,7.3,1.0,1.97,2,0
47.0,110.0,510,422.0,0,0,0.0,185.1,100.0,31.47,165.1,88.0,14.03,111.6,104.0,5.02,6.3,4.0,1.7,3,0
30.0,124.0,415,2245.0,0,0,0.0,254.3,113.0,43.23,78.9,104.0,6.71,153.2,69.0,6.89,11.8,2.0,3.19,2,0
26.0,10.0,510,2442.0,0,0,0.0,183.0,103.0,31.11,214.8,77.0,18.26,206.4,73.0,9.29,8.7,6.0,2.35,2,0
29.0,89.0,415,4906.0,0,1,29.0,163.5,80.0,27.8,274.8,136.0,23.36,381.9,147.0,17.19,7.5,5.0,2.03,2,0
47.0,121.0,408,3375.0,0,0,0.0,207.9,98.0,35.34,210.5,96.0,17.89,109.6,114.0,4.93,7.7,2.0,2.08,2,0
48.0,101.0,415,1325.0,0,0,0.0,248.6,102.0,42.26,174.9,93.0,14.87,207.2,86.0,9.32,6.1,3.0,1.65,3,0
2.0,103.0,415,556.0,0,1,31.0,185.4,105.0,31.52,197.6,126.0,16.8,147.1,110.0,6.62,14.5,4.0,3.92,2,0
48.0,51.0,408,1208.0,0,0,0.0,197.8,60.0,33.63,221.0,64.0,18.79,168.6,134.0,7.59,8.9,5.0,2.4,1,0
8.0,2.0,415,4652.0,1,0,0.0,132.1,42.0,22.46,138.9,88.0,11.81,192.6,119.0,8.67,9.1,1.0,2.46,2,1
30.0,111.0,510,3399.0,0,0,0.0,197.1,117.0,33.51,227.8,128.0,19.36,214.0,101.0,9.63,9.3,11.0,2.51,0,0
45.0,118.0,415,3380.0,0,0,0.0,154.6,112.0,26.28,184.2,105.0,15.66,217.4,102.0,9.78,12.6,5.0,3.4,2,0
42.0,17.0,510,2854.0,0,1,31.0,153.1,115.0,26.03,185.9,59.0,15.8,224.3,102.0,10.09,10.0,1.0,2.7,6,1
45.0,130.0,408,3243.0,0,0,0.0,211.2,119.0,35.9,231.1,120.0,19.64,220.9,80.0,9.94,6.3,9.0,1.7,2,0
13.0,193.0,415,4434.0,0,0,0.0,96.8,92.0,16.46,142.6,103.0,12.12,210.1,115.0,9.45,10.9,5.0,2.94,2,1
42.0,114.0,510,836.0,0,0,0.0,172.0,145.0,29.24,276.4,101.0,23.49,193.7,100.0,8.72,10.1,9.0,2.73,1,0
3.0,137.0,415,2241.0,0,0,0.0,141.1,91.0,23.99,147.2,100.0,12.51,254.7,75.0,11.46,8.0,7.0,2.16,2,0
26.0,185.0,408,4982.0,0,1,29.0,151.1,121.0,25.69,244.7,88.0,20.8,154.4,91.0,6.95,13.8,2.0,3.73,2,0
36.0,101.0,408,4065.0,0,0,0.0,209.6,107.0,35.63,228.8,96.0,19.45,172.4,85.0,7.76,7.6,2.0,2.05,3,0
13.0,95.0,415,3414.0,0,1,32.0,247.0,109.0,41.99,125.6,91.0,10.68,226.5,90.0,10.19,10.5,4.0,2.84,3,0
33.0,7.0,408,1503.0,0,1,30.0,221.4,114.0,37.64,165.8,116.0,14.09,247.0,105.0,11.12,10.8,12.0,2.92,1,0
16.0,126.0,408,2722.0,0,0,0.0,321.3,99.0,54.62,167.9,93.0,14.27,193.6,106.0,8.71,8.0,4.0,2.16,1,1
50.0,71.0,415,4334.0,0,0,0.0,243.7,124.0,41.43,60.0,90.0,5.1,189.0,129.0,8.5,11.3,2.0,3.05,0,0
25.0,124.0,415,1617.0,0,0,0.0,251.5,85.0,42.76,214.2,98.0,18.21,186.1,71.0,8.37,11.1,6.0,3.0,3,0
50.0,97.0,510,979.0,1,0,0.0,236.9,107.0,40.27,157.6,105.0,13.4,241.0,120.0,10.85,7.3,2.0,1.97,0,1
43.0,28.0,415,1020.0,0,0,0.0,159.7,79.0,27.15,216.7,131.0,18.42,206.7,116.0,9.3,9.3,3.0,2.51,2,0
47.0,90.0,415,2456.0,1,0,0.0,148.2,96.0,25.19,220.4,111.0,18.73,134.2,97.0,6.04,9.2,1.0,2.48,4,1
11.0,190.0,408,2731.0,0,0,0.0,150.9,86.0,25.65,268.6,129.0,22.83,179.9,73.0,8.1,14.7,1.0,3.97,1,0
14.0,31.0,415,3605.0,0,1,28.0,210.5,101.0,35.79,250.5,86.0,21.29,241.6,125.0,10.87,11.5,2.0,3.11,1,0
0.0,52.0,415,1545.0,0,1,24.0,170.9,71.0,29.05,201.4,80.0,17.12,159.0,124.0,7.15,4.1,5.0,1.11,2,0
20.0,73.0,510,710.0,0,0,0.0,254.7,80.0,43.3,90.2,79.0,7.67,153.4,60.0,6.9,10.6,8.0,2.86,0,0
19.0,111.0,415,3151.0,0,0,0.0,284.4,89.0,48.35,157.0,113.0,13.35,242.8,91.0,10.93,8.4,8.0,2.27,0,1
41.0,98.0,415,3373.0,0,0,0.0,0.0,0.0,0.0,159.6,130.0,13.57,167.1,88.0,7.52,6.8,1.0,1.84,4,1
38.0,106.0,408,4008.0,1,0,0.0,133.7,45.0,22.73,187.8,107.0,15.96,181.9,89.0,8.19,10.7,2.0,2.89,1,1
27.0,111.0,408,583.0,0,0,0.0,224.9,117.0,38.23,191.9,127.0,16.31,229.9,97.0,10.35,10.3,3.0,2.78,0,0
46.0,59.0,408,1592.0,0,0,0.0,151.8,98.0,25.81,209.9,92.0,17.84,266.9,86.0,12.01,11.9,5.0,3.21,1,0
17.0,71.0,510,3963.0,0,1,22.0,141.4,107.0,24.04,163.0,105.0,13.86,220.0,99.0,9.9,5.6,3.0,1.51,2,0
